,id,trip_id,schedule_relationship,latitude,longitude,bearing,speed,timestamp,vehicle.id,source,route_id,direction_id,route_short_name,route_type
5908,796658897,55700000063663505,0.0,58.41698455810547,15.622329711914062,181.0,5.800000190734863,1647929346,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-08Z.pb,9011005020600000,1,6,700
5909,796658971,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929346,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-08Z.pb,9011005021200000,1,12,700
5910,796659012,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929346,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-08Z.pb,9011005020100000,0,1,700
5911,796658722,55700000065092642,0.0,58.4176025390625,15.622952461242676,324.0,0.0,1647929345,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-08Z.pb,9011005021000000,0,10,700
5912,796659030,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929346,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-08Z.pb,9011005021300000,1,13,700
5913,796659381,55700000063307401,0.0,58.416099548339844,15.6250581741333,314.0,6.099999904632568,1647929347,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005021000000,1,10,700
5914,796659339,55700000063338085,0.0,58.41702651977539,15.624283790588379,315.0,0.0,1647929347,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005020300000,1,3,700
5915,796659133,55700000065100848,0.0,58.417545318603516,15.623124122619629,314.0,3.5999999046325684,1647929348,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005020500000,0,5,700
5916,796659099,55700000065023480,0.0,58.41670608520508,15.624739646911621,346.0,4.400000095367432,1647929346,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005021400000,1,14,700
5917,796659413,,,58.416534423828125,15.624878883361816,11.0,0.0,1647929347,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,-1,-1,-1,-1
5918,796659154,55700000063666572,0.0,58.41628646850586,15.624738693237305,338.0,5.300000190734863,1647929347,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005020600000,0,6,700
5919,796659273,55700000063663505,0.0,58.416927337646484,15.622339248657227,174.0,6.699999809265137,1647929347,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005020600000,1,6,700
5920,796659346,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929347,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005021200000,1,12,700
5921,796659387,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929347,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005020100000,0,1,700
5922,796659097,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929346,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005021000000,0,10,700
5923,796659401,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929347,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-09Z.pb,9011005021300000,1,13,700
5924,796659753,55700000063307401,0.0,58.4161376953125,15.624991416931152,315.0,5.800000190734863,1647929348,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005021000000,1,10,700
5925,796659715,55700000063338085,0.0,58.41702651977539,15.624283790588379,315.0,0.0,1647929348,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005020300000,1,3,700
5926,796659873,55700000065100848,0.0,58.41759490966797,15.62303352355957,316.0,4.199999809265137,1647929350,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005020500000,0,5,700
5927,796659855,55700000065023480,0.0,58.416770935058594,15.6246337890625,322.0,4.400000095367432,1647929348,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005021400000,1,14,700
5928,796659795,,,58.416534423828125,15.624878883361816,11.0,0.0,1647929348,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,-1,-1,-1,-1
5929,796659527,55700000063666572,0.0,58.41632843017578,15.624720573425293,350.0,5.0,1647929348,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005020600000,0,6,700
5930,796659642,55700000063663505,0.0,58.416866302490234,15.622340202331543,181.0,6.900000095367432,1647929348,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005020600000,1,6,700
5931,796659718,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929348,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005021200000,1,12,700
5932,796659761,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929348,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005020100000,0,1,700
5933,796659849,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929348,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005021000000,0,10,700
5934,796659779,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929348,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-10Z.pb,9011005021300000,1,13,700
5935,796660128,55700000063307401,0.0,58.416175842285156,15.624932289123535,314.0,5.599999904632568,1647929349,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005021000000,1,10,700
5936,796660105,55700000063338085,0.0,58.41702651977539,15.624283790588379,315.0,0.0,1647929349,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005020300000,1,3,700
5937,796660244,55700000065100848,0.0,58.41762161254883,15.6229887008667,317.0,3.9000000953674316,1647929351,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005020500000,0,5,700
5938,796660223,55700000065023480,0.0,58.41680145263672,15.624568939208984,316.0,4.400000095367432,1647929349,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005021400000,1,14,700
5939,796660162,,,58.416534423828125,15.624878883361816,11.0,0.0,1647929349,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,-1,-1,-1,-1
5940,796660274,55700000063666572,0.0,58.41641616821289,15.624724388122559,7.0,4.699999809265137,1647929350,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005020600000,0,6,700
5941,796660054,55700000063663505,0.0,58.41680145263672,15.622357368469238,173.0,7.199999809265137,1647929349,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005020600000,1,6,700
5942,796660108,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929349,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005021200000,1,12,700
5943,796660136,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929349,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005020100000,0,1,700
5944,796660225,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929349,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005021000000,0,10,700
5945,796660152,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929349,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-11Z.pb,9011005021300000,1,13,700
5946,796660513,55700000063307401,0.0,58.41621398925781,15.624863624572754,317.0,5.300000190734863,1647929350,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021000000,1,10,700
5947,796660467,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929350,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005020300000,1,3,700
5948,796660619,55700000065100848,0.0,58.41764831542969,15.622943878173828,317.0,3.9000000953674316,1647929352,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005020500000,0,5,700
5949,796660589,55700000065023480,0.0,58.416831970214844,15.624459266662598,312.0,5.300000190734863,1647929350,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021400000,1,14,700
5950,796660540,,,58.416534423828125,15.6248779296875,11.0,0.0,1647929350,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,-1,-1,-1,-1
5951,796660653,55700000063666572,0.0,58.41645050048828,15.624732971191406,9.0,4.199999809265137,1647929351,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005020600000,0,6,700
5952,796660768,55700000063663505,0.0,58.41666030883789,15.622426986694336,169.0,8.100000381469727,1647929351,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005020600000,1,6,700
5953,796660465,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929350,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021200000,1,12,700
5954,796660654,55700000064499738,0.0,58.416019439697266,15.625221252441406,316.0,5.599999904632568,1647929351,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021600000,1,16,700
5955,796660507,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929350,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005020100000,0,1,700
5956,796660592,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929350,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021000000,0,10,700
5957,796660523,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929350,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-12Z.pb,9011005021300000,1,13,700
5958,796660870,55700000063307401,0.0,58.41625213623047,15.624810218811035,323.0,5.300000190734863,1647929351,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021000000,1,10,700
5959,796660839,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929351,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005020300000,1,3,700
5960,796660986,55700000065100848,0.0,58.41767501831055,15.62289810180664,315.0,4.199999809265137,1647929353,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005020500000,0,5,700
5961,796660972,55700000065023480,0.0,58.416866302490234,15.624391555786133,311.0,5.300000190734863,1647929351,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021400000,1,14,700
5962,796660903,,,58.416534423828125,15.624878883361816,11.0,0.0,1647929351,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,-1,-1,-1,-1
5963,796661020,55700000063666572,0.0,58.41647720336914,15.624735832214355,3.0,3.299999952316284,1647929352,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005020600000,0,6,700
5964,796661143,55700000063663505,0.0,58.41659164428711,15.62246036529541,169.0,8.100000381469727,1647929352,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005020600000,1,6,700
5965,796660820,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929351,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021200000,1,12,700
5966,796661089,55700000064499738,0.0,58.41605758666992,15.625151634216309,317.0,5.300000190734863,1647929352,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021600000,1,16,700
5967,796660881,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929351,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005020100000,0,1,700
5968,796660971,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929351,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021000000,0,10,700
5969,796660899,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929351,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-13Z.pb,9011005021300000,1,13,700
5970,796660870,55700000063307401,0.0,58.41625213623047,15.624810218811035,323.0,5.300000190734863,1647929351,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021000000,1,10,700
5971,796660839,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929351,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005020300000,1,3,700
5972,796660986,55700000065100848,0.0,58.41767501831055,15.62289810180664,315.0,4.199999809265137,1647929353,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005020500000,0,5,700
5973,796660972,55700000065023480,0.0,58.416866302490234,15.624391555786133,311.0,5.300000190734863,1647929351,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021400000,1,14,700
5974,796660903,,,58.416534423828125,15.624878883361816,11.0,0.0,1647929351,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,-1,-1,-1,-1
5975,796661020,55700000063666572,0.0,58.41647720336914,15.624735832214355,3.0,3.299999952316284,1647929352,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005020600000,0,6,700
5976,796661143,55700000063663505,0.0,58.41659164428711,15.62246036529541,169.0,8.100000381469727,1647929352,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005020600000,1,6,700
5977,796660820,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929351,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021200000,1,12,700
5978,796661089,55700000064499738,0.0,58.41605758666992,15.625151634216309,317.0,5.300000190734863,1647929352,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021600000,1,16,700
5979,796660881,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929351,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005020100000,0,1,700
5980,796660971,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929351,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021000000,0,10,700
5981,796660899,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929351,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-14Z.pb,9011005021300000,1,13,700
5982,796661237,55700000063307401,0.0,58.416290283203125,15.624775886535645,333.0,5.0,1647929352,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021000000,1,10,700
5983,796661597,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929353,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005020300000,1,3,700
5984,796661378,55700000065100848,0.0,58.41769790649414,15.622845649719238,307.0,4.400000095367432,1647929354,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005020500000,0,5,700
5985,796661330,55700000065023480,0.0,58.41690444946289,15.624324798583984,315.0,5.800000190734863,1647929352,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021400000,1,14,700
5986,796661277,,,58.416534423828125,15.624879837036133,11.0,0.0,1647929352,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,-1,-1,-1,-1
5987,796661409,55700000063666572,0.0,58.416507720947266,15.624733924865723,356.0,3.0999999046325684,1647929353,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005020600000,0,6,700
5988,796661519,55700000063663505,0.0,58.41651916503906,15.622490882873535,168.0,8.100000381469727,1647929353,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005020600000,1,6,700
5989,796661603,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929353,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021200000,1,12,700
5990,796661429,55700000064499738,0.0,58.41609191894531,15.625086784362793,315.0,5.300000190734863,1647929353,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021600000,1,16,700
5991,796661246,55700000065109970,0.0,58.41737365722656,15.623687744140625,318.0,0.0,1647929352,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005020100000,0,1,700
5992,796661333,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929352,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021000000,0,10,700
5993,796661263,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929352,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-15Z.pb,9011005021300000,1,13,700
5994,796661625,55700000063307401,0.0,58.41633605957031,15.624754905700684,343.0,5.0,1647929353,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021000000,1,10,700
5995,796661975,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929354,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005020300000,1,3,700
5996,796661747,55700000065100848,0.0,58.417724609375,15.622783660888672,300.0,4.699999809265137,1647929355,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005020500000,0,5,700
5997,796661727,55700000065023480,0.0,58.41694259643555,15.624259948730469,314.0,5.800000190734863,1647929353,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021400000,1,14,700
5998,796661667,,,58.416534423828125,15.624879837036133,11.0,0.0,1647929353,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,-1,-1,-1,-1
5999,796661784,55700000063666572,0.0,58.41653060913086,15.624723434448242,350.0,2.799999952316284,1647929354,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005020600000,0,6,700
6000,796661931,55700000063663505,0.0,58.41644287109375,15.622516632080078,169.0,8.300000190734863,1647929354,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005020600000,1,6,700
6001,796661971,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929354,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021200000,1,12,700
6002,796661802,55700000064499738,0.0,58.41612243652344,15.625020980834961,314.0,5.0,1647929354,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021600000,1,16,700
6003,796661638,55700000065109970,0.0,58.41737365722656,15.623687744140625,318.0,0.0,1647929353,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005020100000,0,1,700
6004,796661728,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929353,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021000000,0,10,700
6005,796661654,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929353,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-16Z.pb,9011005021300000,1,13,700
6006,796662382,55700000063307401,0.0,58.41640853881836,15.62473201751709,358.0,4.199999809265137,1647929355,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021000000,1,10,700
6007,796662350,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929355,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020300000,1,3,700
6008,796662117,55700000065100848,0.0,58.417747497558594,15.622716903686523,297.0,4.699999809265137,1647929356,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020500000,0,5,700
6009,796662098,55700000065023480,0.0,58.4169807434082,15.624192237854004,314.0,5.800000190734863,1647929354,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021400000,1,14,700
6010,796662049,55700000064973607,0.0,58.416534423828125,15.624878883361816,11.0,0.0,1647929354,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020200000,1,2,700
6011,796662160,55700000063666572,0.0,58.41655349731445,15.624702453613281,334.0,2.799999952316284,1647929355,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020600000,0,6,700
6012,796662279,55700000063663505,0.0,58.41637420654297,15.622570991516113,168.0,8.600000381469727,1647929355,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020600000,1,6,700
6013,796662346,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929355,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021200000,1,12,700
6014,796662188,55700000064499738,0.0,58.41615295410156,15.624958992004395,313.0,4.699999809265137,1647929355,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021600000,1,16,700
6015,796662011,55700000065109970,0.0,58.41737365722656,15.623687744140625,318.0,0.0,1647929354,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005020100000,0,1,700
6016,796662101,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929354,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021000000,0,10,700
6017,796662027,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929354,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-17Z.pb,9011005021300000,1,13,700
6018,796662756,55700000063307401,0.0,58.416439056396484,15.624737739562988,5.0,4.199999809265137,1647929356,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021000000,1,10,700
6019,796662712,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929356,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020300000,1,3,700
6020,796662496,55700000065100848,0.0,58.417762756347656,15.622644424438477,286.0,5.0,1647929357,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020500000,0,5,700
6021,796662477,55700000065023480,0.0,58.41701889038086,15.624129295349121,314.0,5.599999904632568,1647929355,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021400000,1,14,700
6022,796662790,55700000064973607,0.0,58.416534423828125,15.624876976013184,11.0,0.0,1647929356,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020200000,1,2,700
6023,796662532,55700000063666572,0.0,58.41657257080078,15.62466812133789,316.0,2.799999952316284,1647929356,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020600000,0,6,700
6024,796662653,55700000063663505,0.0,58.41627502441406,15.622598648071289,168.0,8.600000381469727,1647929356,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020600000,1,6,700
6025,796662714,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929356,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021200000,1,12,700
6026,796662531,55700000064499738,0.0,58.41618728637695,15.62490177154541,312.0,4.400000095367432,1647929356,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021600000,1,16,700
6027,796662758,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929356,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005020100000,0,1,700
6028,796662468,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929355,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021000000,0,10,700
6029,796662778,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929356,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-18Z.pb,9011005021300000,1,13,700
6030,796663126,55700000063307401,0.0,58.416465759277344,15.624750137329102,9.0,3.5999999046325684,1647929357,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021000000,1,10,700
6031,796663096,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929357,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020300000,1,3,700
6032,796662880,55700000065100848,0.0,58.41777801513672,15.622564315795898,282.0,5.0,1647929358,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020500000,0,5,700
6033,796662852,55700000065023480,0.0,58.417057037353516,15.624066352844238,315.0,5.599999904632568,1647929356,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021400000,1,14,700
6034,796663167,55700000064973607,0.0,58.416534423828125,15.624876022338867,11.0,0.0,1647929357,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020200000,1,2,700
6035,796662898,55700000063666572,0.0,58.41659164428711,15.624632835388184,308.0,2.799999952316284,1647929357,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020600000,0,6,700
6036,796663053,55700000063663505,0.0,58.41618728637695,15.622632026672363,169.0,8.300000190734863,1647929357,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020600000,1,6,700
6037,796663087,55700000065090018,0.0,58.41679763793945,15.62451457977295,319.0,0.0,1647929357,9031005920505671,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021200000,1,12,700
6038,796663155,55700000064499738,0.0,58.41621398925781,15.624855041503906,315.0,4.199999809265137,1647929357,9031005920505658,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021600000,1,16,700
6039,796663133,55700000065109970,0.0,58.41737365722656,15.623686790466309,318.0,0.0,1647929357,9031005920505663,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005020100000,0,1,700
6040,796662848,55700000065092642,0.0,58.4176025390625,15.622953414916992,324.0,0.0,1647929356,9031005920505759,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021000000,0,10,700
6041,796663148,55700000065087032,0.0,58.41741943359375,15.623185157775879,322.0,0.0,1647929357,9031005920505665,otraf-vehiclepositions-2022-03-22T07-09-19Z.pb,9011005021300000,1,13,700
6042,796663493,55700000063307401,0.0,58.4164924621582,15.624760627746582,13.0,3.299999952316284,1647929358,9031005920505744,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005021000000,1,10,700
6043,796663454,55700000063338085,0.0,58.41702651977539,15.624282836914062,315.0,0.0,1647929358,9031005920505669,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005020300000,1,3,700
6044,796663239,55700000065100848,0.0,58.41778564453125,15.622481346130371,279.0,4.699999809265137,1647929359,9031005920505515,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005020500000,0,5,700
6045,796663595,55700000065023480,0.0,58.41712188720703,15.623934745788574,316.0,5.300000190734863,1647929358,9031005920505500,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005021400000,1,14,700
6046,796663528,55700000064973607,0.0,58.416534423828125,15.624876022338867,11.0,0.0,1647929358,9031005920505646,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005020200000,1,2,700
6047,796663266,55700000063666572,0.0,58.41660690307617,15.624595642089844,310.0,2.799999952316284,1647929358,9031005920505757,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005020600000,0,6,700
6048,796663393,55700000063663505,0.0,58.41611099243164,15.622668266296387,168.0,8.899999618530273,1647929358,9031005920505752,otraf-vehiclepositions-2022-03-22T07-09-20Z.pb,9011005020600000,1,6,700
