,trip_id,schedule_relationship,latitude,longitude,bearing,speed,timestamp,vehicle.id,source,route_id,direction_id,route_short_name,route_type,assigned_berth
1012,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928903,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-45Z.pb,9011005021100000,1,11,700,B2
1013,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928904,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-45Z.pb,9011005052200000,1,522,700,C3
1014,55700000063476178,0.0,58.4174690246582,15.622879028320312,0.0,0.0,1647928906,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,9011005053000000,1,530,700,C1
1015,55700000064973587,0.0,58.41686248779297,15.624645233154297,306.0,0.0,1647928904,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,9011005020200000,1,2,700,A6
1017,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928905,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,-1,-1,-1,-1,
1018,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928905,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,-1,-1,-1,-1,A6
1021,55700000064955938,0.0,58.41771697998047,15.622137069702148,0.0,0.0,1647928906,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,9011005054600000,1,546,700,
1022,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928904,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,9011005021100000,1,11,700,B2
1023,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928905,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-46Z.pb,9011005052200000,1,522,700,C3
1024,55700000063476178,0.0,58.4174690246582,15.622878074645996,0.0,0.0,1647928907,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,9011005053000000,1,530,700,C1
1025,55700000064973587,0.0,58.41686248779297,15.62464427947998,306.0,0.0,1647928906,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,9011005020200000,1,2,700,A6
1027,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928906,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,-1,-1,-1,-1,
1028,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928906,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,-1,-1,-1,-1,A6
1031,55700000064955938,0.0,58.41771697998047,15.622137069702148,0.0,0.0,1647928907,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,9011005054600000,1,546,700,
1032,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928905,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,9011005021100000,1,11,700,B2
1033,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928907,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-47Z.pb,9011005052200000,1,522,700,C3
1034,55700000063476178,0.0,58.4174690246582,15.622878074645996,0.0,0.0,1647928907,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,9011005053000000,1,530,700,C1
1035,55700000064973587,0.0,58.41686248779297,15.62464427947998,306.0,0.0,1647928906,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,9011005020200000,1,2,700,A6
1037,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928906,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,-1,-1,-1,-1,
1038,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928906,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,-1,-1,-1,-1,A6
1041,55700000064955938,0.0,58.41771697998047,15.622137069702148,0.0,0.0,1647928907,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,9011005054600000,1,546,700,
1042,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928905,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,9011005021100000,1,11,700,B2
1043,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928907,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-48Z.pb,9011005052200000,1,522,700,C3
1044,55700000063476178,0.0,58.4174690246582,15.622875213623047,0.0,0.0,1647928909,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,9011005053000000,1,530,700,C1
1045,55700000064973587,0.0,58.4168586730957,15.62464427947998,306.0,0.0,1647928908,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,9011005020200000,1,2,700,A6
1047,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928908,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,-1,-1,-1,-1,
1048,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928908,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,-1,-1,-1,-1,A6
1050,55700000064955938,0.0,58.417720794677734,15.622135162353516,0.0,0.0,1647928909,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,9011005054600000,1,546,700,
1051,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928908,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,9011005021100000,1,11,700,B2
1052,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928909,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-49Z.pb,9011005052200000,1,522,700,C3
1053,55700000063476178,0.0,58.4174690246582,15.622875213623047,0.0,0.0,1647928909,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,9011005053000000,1,530,700,C1
1054,55700000064973587,0.0,58.4168586730957,15.62464427947998,306.0,0.0,1647928908,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,9011005020200000,1,2,700,A6
1056,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928908,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,-1,-1,-1,-1,
1057,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928908,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,-1,-1,-1,-1,A6
1059,55700000064955938,0.0,58.417720794677734,15.622135162353516,0.0,0.0,1647928909,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,9011005054600000,1,546,700,
1060,55700000063302008,0.0,58.417457580566406,15.623202323913574,323.0,0.0,1647928908,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,9011005021100000,1,11,700,B2
1061,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928909,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-50Z.pb,9011005052200000,1,522,700,C3
1062,55700000063476178,0.0,58.4174690246582,15.622873306274414,0.0,0.0,1647928910,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,9011005053000000,1,530,700,C1
1063,55700000064973587,0.0,58.4168586730957,15.624643325805664,306.0,0.0,1647928909,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,9011005020200000,1,2,700,A6
1065,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928909,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,-1,-1,-1,-1,
1066,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928909,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,-1,-1,-1,-1,A6
1068,55700000064955938,0.0,58.417720794677734,15.622135162353516,0.0,0.0,1647928910,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,9011005054600000,1,546,700,
1069,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928909,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,9011005021100000,1,11,700,B2
1070,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928910,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-51Z.pb,9011005052200000,1,522,700,C3
1071,55700000063476178,0.0,58.41747283935547,15.622871398925781,0.0,0.0,1647928911,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,9011005053000000,1,530,700,C1
1072,55700000064973587,0.0,58.4168586730957,15.624643325805664,306.0,0.0,1647928910,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,9011005020200000,1,2,700,A6
1074,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928911,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,-1,-1,-1,-1,
1075,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928910,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,-1,-1,-1,-1,A6
1077,55700000064955938,0.0,58.417720794677734,15.622135162353516,0.0,0.0,1647928911,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,9011005054600000,1,546,700,
1078,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928910,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,9011005021100000,1,11,700,B2
1079,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928911,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-52Z.pb,9011005052200000,1,522,700,C3
1080,55700000063476178,0.0,58.41747283935547,15.622867584228516,0.0,0.0,1647928913,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,9011005053000000,1,530,700,C1
1081,55700000064973587,0.0,58.4168586730957,15.624643325805664,306.0,0.0,1647928911,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,9011005020200000,1,2,700,A6
1083,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928912,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,-1,-1,-1,-1,
1084,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928912,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,-1,-1,-1,-1,A6
1086,55700000064955938,0.0,58.417720794677734,15.622135162353516,0.0,0.0,1647928912,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,9011005054600000,1,546,700,
1087,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928911,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,9011005021100000,1,11,700,B2
1088,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928912,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-53Z.pb,9011005052200000,1,522,700,C3
1089,55700000063476178,0.0,58.41747283935547,15.622867584228516,0.0,0.0,1647928914,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,9011005053000000,1,530,700,C1
1090,55700000064973587,0.0,58.4168586730957,15.624643325805664,306.0,0.0,1647928913,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,9011005020200000,1,2,700,A6
1092,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928913,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,-1,-1,-1,-1,
1093,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928913,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,-1,-1,-1,-1,A6
1095,55700000064955938,0.0,58.417720794677734,15.622133255004883,0.0,0.0,1647928914,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,9011005054600000,1,546,700,
1096,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928912,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,9011005021100000,1,11,700,B2
1097,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928914,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-54Z.pb,9011005052200000,1,522,700,C3
1098,55700000063476178,0.0,58.41747283935547,15.622867584228516,0.0,0.0,1647928914,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,9011005053000000,1,530,700,C1
1099,55700000064973587,0.0,58.4168586730957,15.624643325805664,306.0,0.0,1647928913,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,9011005020200000,1,2,700,A6
1101,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928913,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,-1,-1,-1,-1,
1102,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928913,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,-1,-1,-1,-1,A6
1104,55700000064955938,0.0,58.417720794677734,15.622133255004883,0.0,0.0,1647928914,9031005918308632,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,9011005054600000,1,546,700,
1105,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928912,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,9011005021100000,1,11,700,B2
1106,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928914,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-55Z.pb,9011005052200000,1,522,700,C3
1107,55700000063476178,0.0,58.41747283935547,15.622867584228516,0.0,0.0,1647928916,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,9011005053000000,1,530,700,C1
1108,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928915,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,9011005020200000,1,2,700,A6
1110,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928915,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,-1,-1,-1,-1,
1111,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928915,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,-1,-1,-1,-1,A6
1114,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928915,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,9011005021100000,1,11,700,B2
1115,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928916,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-56Z.pb,9011005052200000,1,522,700,C3
1116,55700000063476178,0.0,58.41747283935547,15.622867584228516,0.0,0.0,1647928916,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,9011005053000000,1,530,700,C1
1117,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928915,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,9011005020200000,1,2,700,A6
1119,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928915,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,-1,-1,-1,-1,
1120,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928915,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,-1,-1,-1,-1,A6
1123,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928915,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,9011005021100000,1,11,700,B2
1124,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928916,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-57Z.pb,9011005052200000,1,522,700,C3
1125,55700000063476178,0.0,58.41747283935547,15.622870445251465,0.0,0.0,1647928917,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,9011005053000000,1,530,700,C1
1126,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928916,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,9011005020200000,1,2,700,A6
1128,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928916,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,-1,-1,-1,-1,
1129,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928916,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,-1,-1,-1,-1,A6
1131,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928916,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,9011005021100000,1,11,700,B2
1132,55700000063166564,0.0,58.416996002197266,15.62363338470459,0.0,0.0,1647928917,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-58Z.pb,9011005052200000,1,522,700,C3
1133,55700000063476178,0.0,58.41747283935547,15.622871398925781,0.0,0.0,1647928918,9031005918308827,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,9011005053000000,1,530,700,C1
1134,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928917,9031005920505682,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,9011005020200000,1,2,700,A6
1136,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928917,9031005920505752,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,-1,-1,-1,-1,
1137,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928917,9031005920505671,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,-1,-1,-1,-1,A6
1139,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928917,9031005920505688,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,9011005021100000,1,11,700,B2
1140,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928918,9031005918308622,otraf-vehiclepositions-2022-03-22T07-01-59Z.pb,9011005052200000,1,522,700,C3
1141,55700000063476178,0.0,58.41747283935547,15.622871398925781,0.0,0.0,1647928919,9031005918308827,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,9011005053000000,1,530,700,C1
1142,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928918,9031005920505682,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,9011005020200000,1,2,700,A6
1144,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928919,9031005920505752,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,-1,-1,-1,-1,
1145,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928918,9031005920505671,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,-1,-1,-1,-1,A6
1147,55700000063302008,0.0,58.417457580566406,15.623201370239258,323.0,0.0,1647928918,9031005920505688,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,9011005021100000,1,11,700,B2
1148,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928919,9031005918308622,otraf-vehiclepositions-2022-03-22T07-02-00Z.pb,9011005052200000,1,522,700,C3
1149,55700000063476178,0.0,58.41747283935547,15.622875213623047,0.0,0.0,1647928921,9031005918308827,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,9011005053000000,1,530,700,C1
1150,55700000064973587,0.0,58.4168586730957,15.624642372131348,306.0,0.0,1647928919,9031005920505682,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,9011005020200000,1,2,700,A6
1152,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928920,9031005920505752,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,-1,-1,-1,-1,
1153,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928919,9031005920505671,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,-1,-1,-1,-1,A6
1155,55700000063302008,0.0,58.417457580566406,15.623200416564941,323.0,0.0,1647928919,9031005920505688,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,9011005021100000,1,11,700,B2
1156,55700000063166564,0.0,58.416996002197266,15.62363052368164,0.0,0.0,1647928920,9031005918308622,otraf-vehiclepositions-2022-03-22T07-02-01Z.pb,9011005052200000,1,522,700,C3
1157,55700000063476178,0.0,58.41747283935547,15.622875213623047,0.0,0.0,1647928922,9031005918308827,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,9011005053000000,1,530,700,C1
1158,55700000064973587,0.0,58.4168586730957,15.624641418457031,306.0,0.0,1647928920,9031005920505682,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,9011005020200000,1,2,700,A6
1160,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928921,9031005920505752,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,-1,-1,-1,-1,
1161,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928921,9031005920505671,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,-1,-1,-1,-1,A6
1163,55700000063302008,0.0,58.417457580566406,15.623200416564941,323.0,0.0,1647928920,9031005920505688,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,9011005021100000,1,11,700,B2
1164,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928921,9031005918308622,otraf-vehiclepositions-2022-03-22T07-02-02Z.pb,9011005052200000,1,522,700,C3
1165,55700000063476178,0.0,58.41747283935547,15.62287712097168,0.0,0.0,1647928923,9031005918308827,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,9011005053000000,1,530,700,C1
1166,55700000064973587,0.0,58.4168586730957,15.624640464782715,306.0,0.0,1647928922,9031005920505682,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,9011005020200000,1,2,700,A6
1168,,,58.41790008544922,15.622360229492188,266.0,0.0,1647928922,9031005920505752,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,-1,-1,-1,-1,
1169,,,58.416812896728516,15.62450885772705,319.0,0.0,1647928922,9031005920505671,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,-1,-1,-1,-1,A6
1171,55700000063302008,0.0,58.417457580566406,15.623200416564941,323.0,0.0,1647928921,9031005920505688,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,9011005021100000,1,11,700,B2
1172,55700000063166564,0.0,58.4169921875,15.62363338470459,0.0,0.0,1647928923,9031005918308622,otraf-vehiclepositions-2022-03-22T07-02-03Z.pb,9011005052200000,1,522,700,C3
